GEOID,AFFGEOID,ALAND,AWATER,BLKGRPCE,COUNTYFP,GEOID,LSAD,NAME,STATEFP,TRACTCE,geometry
370210029002,1500000US370210029002,33916343,0,2,021,370210029002,BG,2,37,002900,"POLYGON ((-82.49323 35.788842, -82.491643 35.791053, -82.49172399999999 35.794596, -82.491322 35.796244, -82.48796399999999 35.801711, -82.485737 35.799876, -82.482293 35.799887, -82.48012199999999 35.798959, -82.47580599999999 35.798449, -82.47448399999999 35.799126, -82.471459 35.79907499999999, -82.468052 35.80026, -82.46504899999999 35.80183299999999, -82.464337 35.803631, -82.464703 35.807604, -82.46390799999999 35.809521, -82.46028799999999 35.809811, -82.457562 35.808191, -82.45403999999999 35.807731, -82.451717 35.80840999999999, -82.446788 35.810776, -82.44381 35.809103, -82.43580899999999 35.808368, -82.434664 35.808871, -82.431608 35.81183, -82.428918 35.812638, -82.427329 35.813851, -82.42088099999999 35.814112, -82.41808399999999 35.813294, -82.41180899999999 35.814778, -82.40996799999999 35.816226, -82.408728 35.818061, -82.406835 35.818821, -82.405175 35.818727, -82.403441 35.819342, -82.402749 35.817751, -82.399495 35.818071, -82.395196 35.819355, -82.39341499999999 35.819607, -82.39012199999999 35.821363, -82.386037 35.821633, -82.38209499999999 35.824032, -82.37924699999999 35.822715, -82.37846999999999 35.820598, -82.373627 35.817803, -82.36951599999999 35.820116, -82.36865299999999 35.820136, -82.36595799999999 35.821735, -82.36198899999999 35.821347, -82.358813 35.816961, -82.35551799999999 35.815696, -82.35226999999999 35.812591, -82.35680000000001 35.813032, -82.35869199999999 35.81221, -82.358138 35.811779, -82.355718 35.812171, -82.353735 35.81107, -82.350886 35.808601, -82.351343 35.807885, -82.35368799999999 35.807477, -82.354513 35.806735, -82.35307899999999 35.805181, -82.354063 35.803521, -82.35574 35.802101, -82.36017 35.800064, -82.35966999999999 35.802091, -82.36037399999999 35.803068, -82.360928 35.801343, -82.36248999999999 35.800835, -82.36296 35.799819, -82.367126 35.799238, -82.36856 35.79746, -82.36886299999999 35.799164, -82.36991499999999 35.797273, -82.371776 35.796134, -82.37326299999999 35.796169, -82.377543 35.793813, -82.380437 35.793807, -82.382892 35.792702, -82.38698699999999 35.792279, -82.391319 35.790072, -82.391988 35.789309, -82.39540099999999 35.788179, -82.399986 35.788199, -82.40116599999999 35.788576, -82.403193 35.790408, -82.40523 35.790942, -82.40998999999999 35.78892, -82.418419 35.787714, -82.42280199999999 35.786599, -82.426497 35.786384, -82.438317 35.783076, -82.445151 35.781632, -82.44887899999999 35.779795, -82.45488 35.777994, -82.458557 35.777853, -82.460551 35.779047, -82.463278 35.782744, -82.46438599999999 35.783547, -82.46570699999999 35.783851, -82.471549 35.783388, -82.477835 35.781438, -82.48159 35.781711, -82.486903 35.783978, -82.48744099999999 35.78618, -82.49123299999999 35.788067, -82.492958 35.788267, -82.49323 35.788842))"
370210030021,1500000US370210030021,23577485,78593,1,021,370210030021,BG,1,37,003002,"POLYGON ((-82.429962 35.62531, -82.425468 35.631428, -82.42280699999999 35.632884, -82.420084 35.63333799999999, -82.40939399999999 35.631297, -82.40605699999999 35.631542, -82.40296499999999 35.632849, -82.39963999999999 35.636421, -82.39975 35.640594, -82.401251 35.64141499999999, -82.40128199999999 35.645125, -82.40491299999999 35.649182, -82.405424 35.652765, -82.405187 35.655869, -82.405759 35.658254, -82.40452599999999 35.660594, -82.40517799999999 35.662859, -82.40277999999999 35.665413, -82.402941 35.66682, -82.401842 35.668821, -82.401774 35.671486, -82.400898 35.674343, -82.401833 35.676394, -82.40117699999999 35.68157, -82.40155299999999 35.684841, -82.400865 35.687439, -82.401296 35.688935, -82.40448099999999 35.692605, -82.40514499999999 35.696362, -82.40522 35.696669, -82.403943 35.697665, -82.40226199999999 35.697793, -82.40104199999999 35.697514, -82.398741 35.698187, -82.39567699999999 35.696762, -82.39090899999999 35.696366, -82.390074 35.695525, -82.390686 35.692207, -82.38981799999999 35.690032, -82.389634 35.68616, -82.38739099999999 35.682443, -82.38635699999999 35.682189, -82.384901 35.685652, -82.383715 35.687219, -82.38270199999999 35.686847, -82.380803 35.685833, -82.378241 35.683033, -82.37642099999999 35.680138, -82.376085 35.679507, -82.378517 35.676115, -82.380245 35.674403, -82.382836 35.667011, -82.38219599999999 35.664467, -82.382452 35.659555, -82.38403599999999 35.657683, -82.384372 35.656339, -82.38274 35.653235, -82.380516 35.647875, -82.378739 35.641651, -82.381987 35.637523, -82.38224099999999 35.634364, -82.383939 35.632211, -82.38939499999999 35.628803, -82.39013199999999 35.628073, -82.384125 35.622383, -82.382476 35.621408, -82.381912 35.621738, -82.381569 35.620457, -82.380585 35.617241, -82.380208 35.61683, -82.379975 35.613986, -82.38575299999999 35.609475, -82.385063 35.611599, -82.38681099999999 35.6141, -82.387052 35.615297, -82.389713 35.615432, -82.391374 35.613761, -82.391587 35.611035, -82.390326 35.609254, -82.39050999999999 35.605179, -82.391712 35.604378, -82.39456199999999 35.604111, -82.39800099999999 35.60253, -82.400386 35.602001, -82.40495899999999 35.604191, -82.407732 35.605042, -82.41370000000001 35.608537, -82.41610299999999 35.611622, -82.420305 35.612489, -82.422308 35.612663, -82.423553 35.612865, -82.425304 35.613865, -82.42758599999999 35.617403, -82.430931 35.62106199999999, -82.429962 35.62531))"
370210031042,1500000US370210031042,7731289,39400,2,021,370210031042,BG,2,37,003104,"POLYGON ((-82.35585999999999 35.634566, -82.356624 35.63692, -82.356346 35.644093, -82.35587099999999 35.646408, -82.354007 35.65109899999999, -82.350785 35.654015, -82.349909 35.656926, -82.35002299999999 35.659545, -82.349498 35.660301, -82.34741799999999 35.661652, -82.346154 35.661629, -82.34648799999999 35.659184, -82.345433 35.658624, -82.341579 35.659356, -82.33949299999999 35.658775, -82.337936 35.657673, -82.33875999999999 35.655186, -82.33861999999999 35.653295, -82.337322 35.652269, -82.336985 35.650233, -82.33757299999999 35.649819, -82.340231 35.649966, -82.339811 35.643584, -82.340186 35.642217, -82.339495 35.636947, -82.33888999999999 35.636275, -82.33586699999999 35.633935, -82.33274999999999 35.629727, -82.33296899999999 35.625291, -82.33228699999999 35.623717, -82.333443 35.623978, -82.33302999999999 35.617218, -82.334097 35.616309, -82.334316 35.610986, -82.340884 35.609609, -82.34106899999999 35.61028, -82.34440599999999 35.609519, -82.34439399999999 35.611013, -82.341815 35.612562, -82.34223799999999 35.613898, -82.33976 35.616024, -82.343305 35.61775, -82.34586999999999 35.619975, -82.348674 35.620629, -82.351136 35.621806, -82.356077 35.622, -82.355192 35.624892, -82.35534899999999 35.631528, -82.35712199999999 35.632402, -82.35585999999999 35.634566))"
370210031044,1500000US370210031044,863787,40321,4,021,370210031044,BG,4,37,003104,"POLYGON ((-82.334097 35.616309, -82.33302999999999 35.617218, -82.33288399999999 35.619502, -82.33074499999999 35.619444, -82.330698 35.621558, -82.327704 35.619962, -82.327315 35.621599, -82.32181899999999 35.62097, -82.322273 35.61999, -82.320723 35.617735, -82.322377 35.615315, -82.32719899999999 35.613715, -82.33093099999999 35.611827, -82.334316 35.610986, -82.334097 35.616309))"
370210004001,1500000US370210004001,1868598,0,1,021,370210004001,BG,1,37,000400,"POLYGON ((-82.57637 35.620408, -82.573454 35.622656, -82.56965 35.622212, -82.567673 35.620467, -82.565001 35.620828, -82.56483799999999 35.620841, -82.56139399999999 35.621707, -82.56016199999999 35.620444, -82.56076999999999 35.618037, -82.56135599999999 35.616994, -82.561539 35.614217, -82.558629 35.614208, -82.55699299999999 35.613828, -82.556827 35.613517, -82.55510599999999 35.613397, -82.553737 35.607409, -82.55789899999999 35.607335, -82.561909 35.606321, -82.563339 35.608212, -82.564109 35.608819, -82.566408 35.611671, -82.56972499999999 35.613165, -82.573224 35.614566, -82.574333 35.615143, -82.574742 35.615079, -82.574749 35.615548, -82.57561 35.617458, -82.57637 35.620408))"
370210031031,1500000US370210031031,19519301,8964,1,021,370210031031,BG,1,37,003103,"POLYGON ((-82.37405199999999 35.573831, -82.37201399999999 35.577873, -82.36911099999999 35.581375, -82.36913199999999 35.583035, -82.368286 35.585464, -82.36690899999999 35.587136, -82.365841 35.589708, -82.36635299999999 35.591477, -82.368302 35.592701, -82.36740899999999 35.595666, -82.36542999999999 35.596942, -82.366406 35.599678, -82.36725199999999 35.601543, -82.36759099999999 35.60207, -82.364947 35.603222, -82.35869699999999 35.60581, -82.340884 35.609609, -82.334316 35.610986, -82.33093099999999 35.611827, -82.32719899999999 35.613715, -82.322377 35.615315, -82.320723 35.617735, -82.318951 35.615253, -82.318736 35.610086, -82.31922999999999 35.60767999999999, -82.31780499999999 35.608579, -82.314323 35.60764899999999, -82.312827 35.606445, -82.31272799999999 35.604968, -82.31127699999999 35.603311, -82.3117 35.601675, -82.314089 35.600243, -82.31091099999999 35.59852, -82.31104499999999 35.597489, -82.313114 35.597267, -82.314486 35.598273, -82.31553799999999 35.597659, -82.315337 35.596562, -82.31339899999999 35.595714, -82.31203099999999 35.596279, -82.31049299999999 35.595194, -82.31012899999999 35.591608, -82.30892299999999 35.589896, -82.30726399999999 35.589764, -82.30686 35.588352, -82.302747 35.584644, -82.30266499999999 35.584549, -82.302516 35.582687, -82.30503999999999 35.582828, -82.307816 35.581095, -82.30976699999999 35.578144, -82.30999199999999 35.579243, -82.31141 35.577867, -82.310692 35.57556, -82.314089 35.575725, -82.316856 35.577818, -82.315338 35.581873, -82.31827 35.581652, -82.32140699999999 35.582385, -82.32509899999999 35.581979, -82.32786 35.580216, -82.32963199999999 35.57775, -82.331834 35.575889, -82.333558 35.573682, -82.335701 35.573294, -82.33702099999999 35.570334, -82.33820799999999 35.569282, -82.340487 35.568659, -82.342501 35.569185, -82.344611 35.570794, -82.34903299999999 35.572803, -82.351094 35.575679, -82.35376699999999 35.577514, -82.355203 35.577945, -82.357722 35.577361, -82.360614 35.57555, -82.366142 35.57561, -82.368168 35.575366, -82.372231 35.573647, -82.37405199999999 35.573831))"
370210014002,1500000US370210014002,929706,79729,2,021,370210014002,BG,2,37,001400,"POLYGON ((-82.58646899999999 35.609512, -82.585106 35.610853, -82.58381299999999 35.611217, -82.58356599999999 35.611415, -82.58055899999999 35.610697, -82.58005199999999 35.609187, -82.579235 35.610074, -82.578424 35.60941, -82.580276 35.60739, -82.580365 35.606835, -82.578374 35.603106, -82.576082 35.600312, -82.57594999999999 35.598332, -82.575695 35.597172, -82.575025 35.596261, -82.57537499999999 35.595824, -82.575642 35.59558, -82.58046399999999 35.597857, -82.582469 35.597938, -82.583545 35.60012, -82.585696 35.601717, -82.586598 35.604021, -82.585945 35.606464, -82.587311 35.608078, -82.58646899999999 35.609512))"
370210024021,1500000US370210024021,7453829,52887,1,021,370210024021,BG,1,37,002402,"POLYGON ((-82.707877 35.520868, -82.705422 35.524181, -82.701178 35.528372, -82.699089 35.530034, -82.696546 35.531821, -82.693984 35.535606, -82.69443699999999 35.535823, -82.69212 35.536528, -82.686781 35.539574, -82.68572999999999 35.541433, -82.683922 35.542623, -82.67537799999999 35.544917, -82.67407999999999 35.54510000000001, -82.661119 35.544746, -82.658649 35.545208, -82.65609499999999 35.540724, -82.65881299999999 35.538833, -82.66029499999999 35.53638, -82.65978199999999 35.534504, -82.660197 35.53341, -82.66576999999999 35.53283, -82.668943 35.531569, -82.672304 35.530774, -82.67554899999999 35.528045, -82.679372 35.526231, -82.681225 35.524689, -82.684634 35.523142, -82.68686799999999 35.52052, -82.689179 35.515858, -82.69305399999999 35.515202, -82.69581199999999 35.515477, -82.69709499999999 35.516922, -82.703513 35.515927, -82.70421999999999 35.516806, -82.70781599999999 35.519113, -82.709006 35.5189, -82.707877 35.520868))"
370210026062,1500000US370210026062,5919697,0,2,021,370210026062,BG,2,37,002606,"POLYGON ((-82.70172599999999 35.657946, -82.69996599999999 35.660003, -82.69637999999999 35.662092, -82.69483799999999 35.662122, -82.69163399999999 35.664757, -82.689106 35.669386, -82.68480799999999 35.671419, -82.683922 35.673649, -82.682411 35.674796, -82.679934 35.673376, -82.676608 35.669115, -82.675597 35.666995, -82.67348 35.666922, -82.67230000000001 35.665776, -82.67190000000001 35.663525, -82.668762 35.661318, -82.66383999999999 35.66008, -82.65802499999999 35.658134, -82.65782999999999 35.655767, -82.65718799999999 35.65417, -82.659716 35.654042, -82.662019 35.652548, -82.66107699999999 35.650091, -82.662363 35.649328, -82.66381 35.65063, -82.667001 35.651603, -82.667931 35.651505, -82.67038099999999 35.653049, -82.671936 35.652659, -82.672078 35.650917, -82.672859 35.649884, -82.672011 35.649411, -82.67164099999999 35.647076, -82.673175 35.647104, -82.67483799999999 35.645191, -82.67564999999999 35.643273, -82.677013 35.645964, -82.67952799999999 35.649821, -82.68047399999999 35.650672, -82.68501999999999 35.651827, -82.689954 35.65144, -82.69423399999999 35.654423, -82.69713299999999 35.65578199999999, -82.70161 35.656736, -82.70172599999999 35.657946))"
370210030024,1500000US370210030024,9413081,0,4,021,370210030024,BG,4,37,003002,"POLYGON ((-82.437208 35.562296, -82.43625299999999 35.563841, -82.432985 35.56699, -82.430859 35.568385, -82.43048899999999 35.573806, -82.43082199999999 35.576837, -82.431569 35.577773, -82.43049499999999 35.578604, -82.430376 35.581261, -82.42974699999999 35.584178, -82.43069 35.58761, -82.432284 35.58845, -82.432419 35.589299, -82.432332 35.589884, -82.4324 35.590519, -82.428499 35.591022, -82.428997 35.591488, -82.429683 35.592138, -82.430301 35.593663, -82.427905 35.59414, -82.4226 35.595927, -82.41401999999999 35.597535, -82.40998499999999 35.598874, -82.403329 35.600038, -82.402849 35.594689, -82.40290999999999 35.59328, -82.40666499999999 35.594195, -82.40721099999999 35.591409, -82.408153 35.589475, -82.407804 35.587936, -82.405692 35.586155, -82.40461599999999 35.582709, -82.40301699999999 35.579335, -82.400165 35.577328, -82.396496 35.573331, -82.39734399999999 35.572703, -82.40376499999999 35.573011, -82.406899 35.571665, -82.408654 35.569657, -82.412003 35.567654, -82.414571 35.563522, -82.417633 35.56181, -82.423383 35.560741, -82.426914 35.558323, -82.43166599999999 35.557491, -82.433746 35.559235, -82.436987 35.558774, -82.437208 35.562296))"
370210026051,1500000US370210026051,7847120,0,1,021,370210026051,BG,1,37,002605,"POLYGON ((-82.72462899999999 35.643576, -82.722864 35.644214, -82.72237899999999 35.646242, -82.719628 35.648924, -82.71871899999999 35.650878, -82.71570899999999 35.655587, -82.706901 35.65699499999999, -82.704663 35.657524, -82.702938 35.657336, -82.70161 35.656736, -82.69713299999999 35.65578199999999, -82.69423399999999 35.654423, -82.689954 35.65144, -82.68501999999999 35.651827, -82.68047399999999 35.650672, -82.67952799999999 35.649821, -82.677013 35.645964, -82.67564999999999 35.643273, -82.67450199999999 35.640745, -82.67659399999999 35.637164, -82.679278 35.636165, -82.68288 35.632899, -82.684787 35.633707, -82.68726099999999 35.633915, -82.68854 35.632912, -82.69157899999999 35.632418, -82.69431399999999 35.633936, -82.695206 35.637527, -82.69402699999999 35.638161, -82.69344099999999 35.640564, -82.69392599999999 35.641533, -82.69511399999999 35.639883, -82.697632 35.640037, -82.70132699999999 35.639031, -82.703091 35.639316, -82.704363 35.640486, -82.70723099999999 35.641129, -82.70855 35.64092, -82.710354 35.638579, -82.70919499999999 35.637848, -82.709609 35.636646, -82.712425 35.636026, -82.716438 35.638126, -82.718316 35.638459, -82.719745 35.63797, -82.722928 35.635848, -82.72355499999999 35.635982, -82.72413899999999 35.63912699999999, -82.723964 35.640417, -82.72482099999999 35.642631, -82.72462899999999 35.643576))"
370210022052,1500000US370210022052,3289779,0,2,021,370210022052,BG,2,37,002205,"POLYGON ((-82.51784599999999 35.480818, -82.505804 35.48302, -82.49532499999999 35.486251, -82.49349599999999 35.485062, -82.49307 35.484766, -82.490466 35.482461, -82.48907 35.480688, -82.482697 35.47098, -82.482394 35.470176, -82.482221 35.468052, -82.482935 35.469481, -82.483446 35.469602, -82.48386699999999 35.468337, -82.48513799999999 35.469402, -82.492041 35.472189, -82.49113199999999 35.475776, -82.49646899999999 35.476017, -82.49745799999999 35.47645, -82.49824 35.476583, -82.49977299999999 35.475539, -82.496487 35.473408, -82.49938499999999 35.471283, -82.49987 35.471127, -82.504402 35.471317, -82.504347 35.472322, -82.504311 35.472893, -82.507665 35.472045, -82.51458699999999 35.472643, -82.51477199999999 35.472693, -82.515305 35.474163, -82.516004 35.475353, -82.517313 35.477681, -82.51784599999999 35.480818))"
370210030025,1500000US370210030025,5774469,23643,5,021,370210030025,BG,5,37,003002,"POLYGON ((-82.44469599999999 35.603884, -82.44350799999999 35.609806, -82.442301 35.612912, -82.43751499999999 35.614836, -82.43507 35.61407, -82.43180199999999 35.611979, -82.423553 35.612865, -82.422308 35.612663, -82.420305 35.612489, -82.41610299999999 35.611622, -82.41370000000001 35.608537, -82.407732 35.605042, -82.40495899999999 35.604191, -82.400386 35.602001, -82.39800099999999 35.60253, -82.397774 35.601924, -82.401619 35.600496, -82.403329 35.600038, -82.40998499999999 35.598874, -82.41401999999999 35.597535, -82.4226 35.595927, -82.427905 35.59414, -82.430301 35.593663, -82.43607399999999 35.593083, -82.435884 35.595165, -82.436567 35.596164, -82.43924 35.597847, -82.44038599999999 35.599595, -82.44250099999999 35.600743, -82.444183 35.602371, -82.44469599999999 35.603884))"
370210009003,1500000US370210009003,2921675,73393,3,021,370210009003,BG,3,37,000900,"POLYGON ((-82.568634 35.576496, -82.567734 35.583694, -82.56833 35.585596, -82.566519 35.586905, -82.56517099999999 35.5852, -82.564404 35.581198, -82.55965399999999 35.582815, -82.55982999999999 35.580029, -82.556161 35.58173, -82.551211 35.582278, -82.55072199999999 35.580519, -82.55015399999999 35.57937, -82.551315 35.577644, -82.55045699999999 35.572869, -82.550623 35.569982, -82.54820199999999 35.568741, -82.54585 35.567671, -82.546132 35.567339, -82.55090299999999 35.564034, -82.555498 35.56419, -82.558166 35.563458, -82.56161999999999 35.563406, -82.562894 35.563602, -82.562949 35.563619, -82.562969 35.563625, -82.562989 35.563631, -82.564228 35.565034, -82.563408 35.568101, -82.563903 35.568568, -82.563824 35.568765, -82.56390399999999 35.57159, -82.568085 35.575348, -82.568634 35.576496))"
